nitrogen,phosphorus,potassium,ph,temperature,humidity,rainfall,soil,season,crop
15.89,25.24,21.74,7.19,22.69,36.72,76.92,Red Soil,Kharif,Pomegranate
30.88,69.56,23.32,6.73,24.8,67.82,68.71,Loamy,Kharif,KidneyBeans
24.5,85.61,297.17,7.08,15.44,60.09,74.43,Loamy,Rabi,Grapes
80.96,78.66,99.31,6.35,29.39,79.39,185.71,Loamy,Kharif,Papaya
29.74,28.9,29.98,7.15,18.22,45.82,58.48,Loamy,Kharif,Pomegranate
113.34,47.06,40.07,7.4,22.07,70.5,103.72,Loamy,Kharif,Cotton
28.14,108.76,246.32,6.53,23.38,65.34,96.67,Loamy,Kharif,Grapes
77.23,50.13,20.88,6.02,19.8,68.11,52.84,Clay Loam,Rabi,Maize
33.38,33.82,35.77,7.29,32.94,59.09,108.93,Sandy Loam,Kharif,Mango
35.86,44.26,22.61,6.04,27.34,71.75,97.37,Loamy,Kharif,MungBean
37.54,22.53,22.16,6.17,28.79,61.28,126.48,Loamy,Kharif,Mango
39.57,57.89,56.62,7.06,22.42,67.8,64.76,Clay,Rabi,Chickpea
53.69,31.79,38.34,6.13,31.21,87.2,158.94,Alluvial,Kharif,Jute
43.61,64.36,43,7.1,27.45,72.87,84.73,Sandy Loam,Rabi,Chickpea
85.82,55.02,28.15,6.99,21.67,62.86,88.77,Sandy Loam,Kharif,Maize
39.54,23.65,39.59,6.17,34.32,64.13,75.94,Loamy,Kharif,Mango
86.91,41.19,58.54,6.12,26.26,67.26,77.43,Sandy,Zayad,Watermelon
34.63,138.98,217.83,6.28,17.67,73.15,102.92,Loamy,Rabi,Apple
47.13,47.63,124.06,5.59,27.47,86.02,170.18,Loamy,Kharif,Coconut
97.81,71.83,82.67,6.41,22.11,73.74,165.9,Sandy Loam,Kharif,Papaya
21.34,54.03,28.62,7.62,28.09,68.18,50.86,Sandy Loam,Kharif,MothBeans
26.76,53.09,22.49,6.66,17.35,61.68,58.27,Loamy,Rabi,Lentil
98.77,75.19,86.54,6.94,24.99,81.11,110.32,Loamy,Kharif,Papaya
34.3,67.99,40.21,6.38,27.15,73.73,89.17,Clay,Rabi,Blackgram
35.86,56.76,38.89,7.2,33.97,65.54,81.56,Loamy,Rabi,Blackgram
80.83,42.67,107.19,6.42,22.86,82.5,220.21,Clay Loam,Kharif,Coffee
34.26,138.9,244.08,5.51,21.95,61.1,141.41,Loamy,Rabi,Apple
72.79,53.21,22.58,6.47,26.35,61.17,52.64,Clay Loam,Kharif,Maize
28.68,21.71,36.05,6.39,31.4,58.59,103.9,Sandy Loam,Kharif,Mango
112.46,44.75,40.29,7.45,22.23,78.65,78.56,Loamy,Kharif,Cotton
34.19,69.1,21.4,6.57,16.22,70.07,55.76,Loamy,Rabi,Lentil
44.95,24.66,24.85,6.42,26.25,71.81,177.14,Loamy,Kharif,Jute
109.8,58.98,49.1,7.28,22.56,69.9,69.72,Black Soil,Kharif,Cotton
57.24,45.72,106.44,5.96,30.15,80.44,162.86,Sandy,Kharif,Coconut
23.22,86.71,286.63,7.47,24.04,69.77,51.82,Loamy,Kharif,Grapes
87.87,44.6,46.77,6.47,21.86,82.21,284.97,Loamy,Rabi,Rice
89.15,49.86,85.97,6.05,26.79,81.19,209.46,Loamy,Kharif,Coffee
113.36,44.07,95.14,6.47,25.27,76,186.22,Loamy,Kharif,Coffee
88.3,47.59,119.67,6.47,22.36,80.9,154.52,Red Soil,Rabi,Coffee
70.26,49.56,35.36,6.47,24.94,58.91,85.72,Sandy Loam,Kharif,Maize
23.36,55.14,38.29,6.98,25.44,79.52,72.81,Loamy,Zayad,MungBean
34.99,69.15,30.64,6.82,30.35,74.62,93.48,Clay,Rabi,Blackgram
56.41,52.09,47.72,7.31,13.27,63.49,60.11,Clay,Rabi,Wheat
81.22,72.32,270.83,7.26,28.88,82.77,139.62,Red Soil,Kharif,Banana
27.86,95.79,257.86,6.59,27.94,65.36,97.08,Black Soil,Rabi,Grapes
86.21,45.5,59.09,6.37,28.84,71.69,51.65,Loamy,Kharif,Watermelon
21.16,19.73,25.13,6.61,27.11,57.96,139.96,Red Soil,Kharif,Mango
27.65,48.23,29.61,7.65,29.52,56.25,53.82,Sandy Loam,Kharif,MothBeans
20.83,50.72,24.79,6.53,25.71,74.89,112.06,Loamy,Kharif,PigeonPeas
83.35,51.13,42.68,6.17,24.38,77.92,71.68,Sandy Loam,Kharif,Muskmelon
22.45,19.42,26.27,7.46,21.57,41.12,79.96,Sandy,Rabi,Pomegranate
80.91,64.79,264.2,6.55,27.86,86.37,175.13,Red Soil,Kharif,Banana
133.2,53.42,58.5,6.74,24.06,79.16,64.35,Black Soil,Kharif,Cotton
95.41,79.33,90.21,6.71,24.22,80.41,128.54,Loamy,Kharif,Papaya
104.94,44.37,47.93,6.92,25.58,72.75,78.78,Sandy Loam,Kharif,Watermelon
32.8,34.01,27.69,7.18,29.46,36.77,66.71,Red Soil,Rabi,Pomegranate
107.32,51.26,43.51,6.79,22.8,78.7,61.99,Loamy,Kharif,Cotton
81.75,69.97,284.1,6.3,34.97,76.24,179.9,Red Soil,Kharif,Banana
105.24,47.75,47.78,7.32,30.63,66.56,63.1,Loamy,Kharif,Watermelon
51.76,46.22,54.43,7.03,17.09,65.22,47.29,Clay,Rabi,Wheat
25.56,120.02,230.56,5.61,23.32,74.14,136.38,Clay Loam,Rabi,Apple
29.86,58.56,39.66,6.53,25.15,70.85,81.84,Red Soil,Kharif,PigeonPeas
102.37,47.03,82.99,6.04,25.85,75.06,151.28,Clay Loam,Kharif,Coffee
50.01,58.83,46.18,7.48,21.52,66.33,49.88,Clay Loam,Rabi,Wheat
121,53.31,44.98,6.42,21.66,66.89,102.64,Clay,Kharif,Cotton
26.99,101.81,232.57,7.1,15.53,72.74,74.13,Loamy,Rabi,Grapes
43.05,37.73,27.85,7,28.9,77.56,166.85,Clay,Kharif,Jute
31.53,26.93,23.68,6.97,26.4,47.9,89.4,Sandy,Kharif,Pomegranate
34.8,29.37,29.79,6.37,15.76,71.8,132.85,Red Soil,Rabi,Orange
33.88,67.58,27.89,5.95,18.34,63.72,65.69,Loamy,Kharif,KidneyBeans
108.02,53.64,56.51,6.86,31.77,69.91,41.54,Sandy,Kharif,Watermelon
84.61,46.42,41.17,6.26,25.57,83.43,233.32,Clay Loam,Kharif,Rice
60.46,55.02,42.94,6.3,19.64,66.08,68.66,Clay,Rabi,Wheat
18.42,30.45,15.32,6.87,31.59,44.02,57.89,Sandy,Rabi,Pomegranate
99.78,52.39,50.15,6.73,28.41,65.63,43.62,Loamy,Zayad,Muskmelon
16.99,30.99,17.14,6.83,30.81,35.82,99.72,Sandy,Kharif,Pomegranate
60.44,40.86,41.96,6.15,14.31,59.59,72,Loamy,Rabi,Wheat
34.22,58.17,40.14,6.56,27.7,74.13,72.12,Clay,Rabi,Blackgram
24.34,69.77,24.35,6.37,15.22,74.59,86.27,Sandy Loam,Rabi,KidneyBeans
87.03,50.19,29.11,5.83,22.32,56.82,93.76,Loamy,Kharif,Maize
45.42,32.45,104.98,7.39,28.15,86.45,222.63,Coastal Sandy,Kharif,Coconut
48.46,30.34,108.75,7.2,30.17,89.92,182.11,Loamy,Kharif,Coconut
24.7,28.1,25.14,7.33,24.15,45.11,67.43,Red Soil,Rabi,Pomegranate
45.92,28.88,26.33,7,24.68,67.92,108.1,Sandy Loam,Rabi,Orange
107.81,45.54,112.26,6.22,27.54,70.51,212.59,Loamy,Kharif,Coffee
45.25,61.08,45.62,6.69,22.91,63.54,72.72,Sandy Loam,Rabi,Chickpea
90.37,50.01,101.29,6.06,18.97,81.24,164.88,Loamy,Kharif,Coffee
28.06,45.95,22.96,7.77,32.64,69.89,50.03,Loamy,Kharif,MothBeans
115.36,40.11,59.99,6.2,28.48,75.71,92.95,Clay,Kharif,Cotton
50.72,22.39,33.34,6.81,25.29,73.53,229.63,Loamy,Kharif,Jute
38.13,64.47,28.89,7.14,22.97,79.32,104.71,Loamy,Kharif,PigeonPeas
42.84,31.15,17.28,7.08,24.01,64.48,133.48,Loamy,Kharif,Orange
98.92,56.48,119.42,6.2,22.85,84.01,227.15,Loamy,Rabi,Coffee
71.28,58.77,28.81,6.4,24.31,67.47,51.02,Sandy Loam,Kharif,Maize
20.03,65.08,33.27,6.97,24.59,63.24,66.51,Sandy,Rabi,KidneyBeans
60.09,41.61,48.91,6.74,13.28,69.49,68.38,Loamy,Rabi,Wheat
30.92,31.45,27.23,6.11,31.82,64.08,143.86,Loamy,Kharif,Mango
28.09,132.15,207.15,6.09,16.26,65.37,114.01,Clay Loam,Rabi,Apple
51.37,33.19,36.27,7.17,27.92,83.13,202.17,Clay,Kharif,Jute
38.36,60.71,26.22,5.99,24.95,63.78,63.94,Sandy Loam,Kharif,KidneyBeans
35.44,62.03,27.14,6.52,22.23,65.72,93.14,Loamy,Kharif,PigeonPeas
92.01,43.77,89.53,6.47,25.35,78.09,162.49,Clay Loam,Kharif,Coffee
48.39,37.68,20.13,6.88,27.37,88.61,193.05,Alluvial,Kharif,Jute
89.61,69.55,263.59,7.15,27.96,79.33,103.98,Loamy,Kharif,Banana
84.49,43.74,41.83,6.59,24.25,79.95,48.31,Loamy,Kharif,Muskmelon
57.17,35.02,26.69,6.8,24.19,78.2,226.86,Alluvial,Kharif,Jute
29.03,56.35,20.49,7.17,16.46,65.8,52.39,Sandy,Rabi,Lentil
27.77,131.56,203.91,6.94,21.52,61.86,106.8,Clay Loam,Rabi,Apple
83.91,60.83,291.7,6.59,31.11,77.81,154.64,Loamy,Kharif,Banana
82.86,52.5,37.55,6.55,19.79,61.03,81.83,Loamy,Rabi,Maize
45.2,43.77,101.85,7.15,33.4,73.74,249.57,Loamy,Kharif,Coconut
29.37,54.14,25.13,7.45,24.15,67.31,92.87,Clay,Kharif,PigeonPeas
20.3,59.7,39.58,6.06,19.81,74.2,47.33,Sandy,Rabi,Lentil
19.39,55.37,36.6,7.72,34.31,69.18,53.52,Sandy Loam,Kharif,MothBeans
87.37,61.62,82.1,6.18,24.24,84.17,183.86,Sandy Loam,Kharif,Papaya
29.06,27.96,26.87,6.5,34.74,67.76,130.58,Red Soil,Kharif,Mango
110.56,73.17,340.23,7.23,31.62,76.02,152.66,Red Soil,Kharif,Banana
39.62,25.86,17.18,6.11,23.55,64.5,143.08,Sandy Loam,Kharif,Orange
135.68,41.64,54.4,6.98,26.2,77.34,74.82,Black Soil,Kharif,Cotton
29.95,20.53,25.44,7.45,21.99,53.82,92.49,Sandy,Rabi,Pomegranate
41.29,40.82,104.94,6.82,32.98,70.02,198.14,Loamy,Kharif,Coconut
133.81,55.85,54.39,7.02,23.55,64.86,93.1,Black Soil,Kharif,Cotton
45.06,54.76,43.62,6.14,23.18,65.75,71.3,Clay,Rabi,Chickpea
88.64,53.65,47.33,7.07,31.74,67.92,67.83,Sandy,Zayad,Watermelon
61.51,56.3,57.66,6.01,20.94,50.52,58.85,Clay Loam,Rabi,Wheat
25.62,54.52,20.86,6.37,30.88,83.93,75.58,Sandy,Kharif,MungBean
36.68,19.12,28.76,5.89,26.86,64.28,113.13,Sandy Loam,Kharif,Mango
91.36,40.27,111.28,6.2,17.35,82.82,204.64,Clay Loam,Kharif,Coffee
58.03,36.74,141.94,7.43,27.65,78.2,208.57,Loamy,Kharif,Coconut
85.34,41.64,49.81,6.8,26.18,87.71,244.94,Clay Loam,Kharif,Rice
79.82,48.7,27.94,6.38,25.47,62.82,97.56,Sandy Loam,Kharif,Maize
53.17,49.75,44.07,7.03,15.99,62.69,46.03,Clay,Rabi,Wheat
80.1,51.35,32.05,6.74,18.94,66.42,90.98,Clay Loam,Kharif,Maize
84.64,42.82,49.86,6.51,20.19,83.17,188.96,Clay,Kharif,Rice
35.71,115.15,213.65,6.55,21.79,67.96,101.41,Sandy Loam,Rabi,Apple
16.35,23.86,17.19,6.94,20.76,54.25,56.91,Sandy,Kharif,Pomegranate
45.84,44.25,134.42,6.22,33.58,76.65,231.77,Loamy,Kharif,Coconut
36.13,64.13,43.63,7.25,33.92,69.45,82.05,Loamy,Rabi,Blackgram
83.23,48.1,40.17,6.69,28.79,70.91,55.7,Sandy Loam,Zayad,Muskmelon
40.84,35.44,35.35,7.36,26.24,82.02,218.17,Alluvial,Kharif,Jute
31.36,29.88,17.63,6.31,22.88,64.33,121.91,Sandy Loam,Kharif,Orange
84.77,45.92,23.28,5.91,22.6,74.52,55.85,Clay Loam,Rabi,Maize
31.14,57.33,26.76,6.95,24,67.12,108.52,Red Soil,Kharif,PigeonPeas
42.71,64.74,48.24,7.5,24.18,61.79,81.56,Clay,Rabi,Chickpea
58.33,21.2,20.28,7.47,29.79,77.07,228.53,Loamy,Kharif,Jute
64.13,54.81,40.92,6.31,17.68,51.85,53.55,Clay Loam,Rabi,Wheat
57.55,46.74,146.71,5.67,29.22,87.54,165.05,Coastal Sandy,Kharif,Coconut
83.97,41.06,48.07,6.21,21,89.06,168.61,Clay,Rabi,Rice
92.56,69.08,335.1,6.84,31.14,87.87,197.4,Clay Loam,Kharif,Banana
45.78,24.41,16.19,6.01,17.55,75.52,105.63,Sandy Loam,Rabi,Orange
46.72,26.7,32.38,7.1,32.17,73.73,228.12,Alluvial,Kharif,Jute
19.13,23.12,19.67,7.02,25.62,38.4,89.67,Red Soil,Kharif,Pomegranate
53.66,42.08,139.32,7.22,27.95,79.91,169.29,Coastal Sandy,Kharif,Coconut
33.7,42.69,39.83,6.61,34.15,84.41,75.51,Loamy,Zayad,MungBean
27.68,54.43,34.86,7.43,25.96,82.8,90.74,Clay Loam,Zayad,MungBean
71.05,53.09,30.96,5.69,19.7,66.67,59.56,Loamy,Kharif,Maize
37.88,114.7,216.65,5.99,20.71,67.15,145.01,Loamy,Rabi,Apple
112.81,64.68,343.67,6.22,25.11,77.18,168.06,Loamy,Kharif,Banana
84.88,57.14,47.92,7.41,30.22,73.71,74.27,Loamy,Zayad,Watermelon
107.6,40.84,56.69,6.55,28.01,76.35,48.49,Sandy Loam,Kharif,Watermelon
80.47,41.67,42.39,6.02,26.72,89.89,263.09,Loamy,Rabi,Rice
44.21,30.23,32.91,7.38,26.08,89.08,177.87,Loamy,Kharif,Jute
109.77,53.45,49.49,6.94,21.34,78.3,99.39,Loamy,Kharif,Cotton
37.81,57.39,40.44,6.12,27.27,78.75,77.03,Loamy,Rabi,Chickpea
90.76,44.04,45.03,5.6,23.32,86.02,202.44,Clay,Rabi,Rice
86.65,49.24,48.5,6.89,22.45,88.8,292.68,Clay Loam,Rabi,Rice
136.45,58.17,58.22,6.17,25.14,78.49,71.24,Black Soil,Kharif,Cotton
81.57,51.94,48.32,6.03,31.87,76.31,62.7,Loamy,Kharif,Muskmelon
92.32,42.12,44.04,6.55,29.41,79.86,50.74,Sandy,Zayad,Watermelon
39.59,65.31,44.5,7.36,32.06,68.45,86.43,Clay,Rabi,Blackgram
38.83,65.8,24.05,6.47,15.24,61.31,62.12,Loamy,Rabi,KidneyBeans
45.83,34.97,137.47,6.23,30.89,89.22,219.1,Sandy,Kharif,Coconut
36.99,94.66,241.45,6.14,24.69,62.23,69.75,Loamy,Rabi,Grapes
20.33,128.68,237.16,5.93,10.04,73.07,109.33,Sandy Loam,Rabi,Apple
44.29,39.15,32.52,6.42,30.44,70.92,249.27,Loamy,Kharif,Jute
84.32,51.5,40.76,6.16,26.85,72.28,73.36,Sandy Loam,Zayad,Muskmelon
31.37,61.03,35.57,6.92,21.21,62.17,66.63,Sandy,Rabi,Lentil
44.05,27.36,28.51,6.67,30.38,72.87,229.37,Loamy,Kharif,Jute
64.73,47.23,53.77,6.63,15.8,50.63,52.59,Clay,Rabi,Wheat
107.81,53.71,55.87,6.88,29.66,75.9,50.86,Sandy,Zayad,Watermelon
32.89,34.71,26.74,6.61,19.79,50.04,93.18,Red Soil,Rabi,Pomegranate
26.36,50.61,26.68,7.05,21.1,74.45,77.15,Sandy,Rabi,Lentil
26.89,106.64,246.5,7.09,20.12,66.26,79.8,Loamy,Kharif,Grapes
115.67,41.76,108.96,6.47,21.87,75.45,246.73,Clay Loam,Rabi,Coffee
31.66,63.19,21.63,7.05,21.79,63.21,49.05,Sandy,Rabi,Lentil
23.64,64.41,24.28,6.18,20.91,70.73,53.75,Sandy,Rabi,Lentil
44.88,27.66,30.19,7.07,27.98,78.76,132.04,Loamy,Rabi,Orange
32.58,45.36,21.31,7.39,29.23,79.57,86.08,Clay Loam,Zayad,MungBean
84.83,50.74,83.34,6.48,17.33,76.53,173.43,Clay Loam,Rabi,Coffee
20.05,22.01,28.4,7.36,30.47,63.13,122.94,Red Soil,Kharif,Mango
24.09,27.17,25.85,5.82,25.35,55.54,132.98,Loamy,Kharif,Mango
88.17,72.48,92.05,6.07,31.6,75.34,128.1,Sandy Loam,Kharif,Papaya
46.24,43.45,143.29,7.18,31.4,82.89,237.05,Sandy,Kharif,Coconut
86.43,44.01,86.45,6.03,21.36,83.94,228.1,Red Soil,Kharif,Coffee
47.71,27.26,16.14,6.13,24.87,62.36,105.1,Red Soil,Rabi,Orange
24.21,31.08,21.63,6.59,25.26,50.44,133.85,Red Soil,Kharif,Mango
98.46,48.96,43.03,6.66,24.16,89.04,219.02,Clay,Rabi,Rice
37,51.86,57.32,7.03,27.14,71.02,71.2,Loamy,Rabi,Chickpea
28.64,120.1,214.24,5.77,21.1,62.7,108.45,Clay Loam,Rabi,Apple
71.37,51.78,26.93,6.47,22.3,61.39,74.32,Loamy,Rabi,Maize
108.71,55.62,41.11,7.22,28.04,65.88,88.49,Clay,Kharif,Cotton
22.33,61.59,24.7,6.35,22.89,63.29,49.26,Loamy,Rabi,Lentil
81.27,52.19,23.66,6.09,24.53,60.42,65.12,Loamy,Kharif,Maize
30.49,44.02,27.75,6.61,25.06,65.61,40.51,Loamy,Kharif,MothBeans
39.08,67.19,26.64,5.75,24.91,72.11,78.92,Loamy,Rabi,KidneyBeans
80.49,48.19,34.33,6.27,22.09,66.94,81.57,Clay Loam,Kharif,Maize
87.91,47.33,52.99,6.45,28.72,71.97,67.88,Loamy,Kharif,Muskmelon
48.85,57.51,44.4,6.69,30.1,66.25,91.32,Red Soil,Kharif,Blackgram
34,49.05,22.81,7.52,33.9,54.11,33.38,Sandy,Kharif,MothBeans
31.71,65.17,43.02,6.16,32.35,79.18,90.88,Clay,Kharif,Blackgram
38.52,54.87,55.09,6.59,28.35,69.21,84.51,Clay,Rabi,Chickpea
16.27,26.71,26.42,6.92,28.85,52.08,61.11,Red Soil,Kharif,Pomegranate
45.27,64.02,45.34,6.81,32.6,76.2,78.59,Clay,Kharif,Blackgram
68.75,59.48,53.16,6.52,18.27,60.18,69.01,Clay,Rabi,Wheat
39.17,64.2,41.39,7.29,25.36,64.93,69.99,Loamy,Rabi,Chickpea
89.44,78.8,252.73,6.1,29.98,75.17,122.8,Loamy,Kharif,Banana
21.47,48.09,37.72,6.51,29.54,78.86,90.24,Clay Loam,Zayad,MungBean
45.41,59.9,40.9,7.03,33.62,78.39,70,Loamy,Kharif,Blackgram
116.37,45.44,48.64,7.34,30.4,70.35,51.6,Loamy,Zayad,Watermelon
16.88,51.97,26.86,6.75,33.78,57.64,45.19,Loamy,Kharif,MothBeans
38.3,64.7,22.34,6.43,21.1,65.51,65.25,Sandy,Kharif,KidneyBeans
107.81,58.68,87.73,6.12,19.1,83.88,245.52,Loamy,Rabi,Coffee
20.53,136.73,248.02,5.61,18.36,72.09,127.47,Sandy Loam,Rabi,Apple
33.84,17.85,25.28,6.7,27.89,60.61,142.43,Loamy,Kharif,Mango
20.87,62.64,21.01,6.22,25.01,60.48,119.02,Red Soil,Kharif,PigeonPeas
59.34,26.89,32.94,7.32,25.89,72.5,228.88,Clay,Kharif,Jute
35.55,67.51,23.7,7.1,28.55,71.92,100.17,Red Soil,Kharif,PigeonPeas
30.19,28.79,25.11,6.49,25.2,69.9,134.75,Red Soil,Kharif,Orange
42.52,30.43,143.98,6.76,31.26,80.58,171.68,Loamy,Kharif,Coconut
24.05,27.29,32.93,7.18,34.25,67.05,132.71,Loamy,Kharif,Mango
23.45,67.19,21.47,6.71,17.76,72.68,74.79,Sandy,Rabi,Lentil
23.68,16.55,25.97,5.78,27.29,51.14,87.84,Red Soil,Kharif,Mango
106.59,55.88,52.48,7.33,24.07,74.25,48.38,Loamy,Zayad,Watermelon
90.28,74.59,82.77,6.45,31.9,75.54,158.11,Sandy Loam,Kharif,Papaya
38.6,60.91,33.92,6.13,30.77,68.08,63.13,Loamy,Rabi,Blackgram
91.09,47.04,48.88,6.8,26.56,78.1,77.06,Sandy,Kharif,Watermelon
89.92,45.06,116.56,6.06,19.27,73.35,165.51,Red Soil,Kharif,Coffee
51.24,56.74,56.79,7.11,24.22,63.76,45.37,Clay,Rabi,Wheat
112.52,54.22,51.24,6.44,26.8,76.12,72.31,Loamy,Kharif,Watermelon
41.42,30.81,18.9,6.89,29.75,62.13,132.05,Red Soil,Kharif,Orange
32.65,55.46,29,6.13,25.98,72.03,84.36,Clay,Kharif,PigeonPeas
105.42,41.63,49.07,6.64,26.52,69.05,102,Black Soil,Kharif,Cotton
48.06,53.18,46.18,6.44,27.49,60.17,73.39,Clay,Rabi,Chickpea
92.16,40.9,41.63,5.69,23.88,82.43,211.84,Clay Loam,Rabi,Rice
21.97,91.93,210.76,7.14,20.96,74.7,82.75,Black Soil,Kharif,Grapes
28.12,16.76,21.57,7.47,15.17,49.16,80.87,Sandy,Kharif,Pomegranate
89.29,55.13,28.65,6.1,23.04,60.66,88.69,Clay Loam,Rabi,Maize
22.17,51.11,33.9,7.14,24.71,70.41,50.13,Sandy,Rabi,Lentil
80.62,51.21,29.21,6.49,20.25,58.37,56.95,Sandy Loam,Kharif,Maize
93.29,66.51,94.64,6.05,22.55,83.91,126.27,Loamy,Kharif,Papaya
42.29,58,32.85,6.52,27.18,69.6,71.76,Clay,Rabi,Blackgram
94.86,40.28,45.24,6.67,31.38,78.57,55.44,Sandy,Kharif,Watermelon
47.81,60.32,42.08,6.29,25.19,62.7,88.22,Clay,Rabi,Chickpea
106.54,47.96,59.28,7.4,26.73,73.24,57.04,Sandy Loam,Kharif,Watermelon
54.9,44.37,121.15,6.71,29.55,72.97,153.95,Coastal Sandy,Kharif,Coconut
50.28,30.48,126.45,6.96,33.96,84.77,177.1,Sandy,Kharif,Coconut
52.33,44.42,45.07,7.15,21.88,64.28,56.98,Loamy,Rabi,Wheat
38.33,54.4,33.67,6.9,28.6,78.99,77.87,Clay,Kharif,Blackgram
54.95,31.74,28.36,6.48,29.64,86.05,181.03,Loamy,Kharif,Jute
85.23,46.92,26.2,6.29,25.9,65.09,62.34,Clay Loam,Kharif,Maize
114.82,48.39,44.36,6.19,28.37,67.33,65.64,Loamy,Kharif,Cotton
40.73,37.99,34.3,7.14,28.1,85.12,174,Alluvial,Kharif,Jute
53.28,47.15,57.45,6.39,24.41,69.19,64.85,Clay,Rabi,Wheat
24,57.92,21.13,5.76,20.27,73.01,95.52,Loamy,Kharif,KidneyBeans
81.39,46.92,49.24,5.96,21.52,83.68,284.11,Clay,Kharif,Rice
21.68,121.03,211.16,5.99,18.75,73.41,141.44,Clay Loam,Rabi,Apple
45.68,19.83,30.84,6.35,25.32,61.67,104.6,Loamy,Rabi,Orange
90.04,40.84,56.26,6.2,25.47,66.6,41.64,Loamy,Kharif,Muskmelon
31.09,50.55,47.27,6.17,23.92,77.81,79.77,Sandy Loam,Rabi,Chickpea
27.23,67,33.63,6.73,23.93,66.42,80.45,Sandy,Kharif,KidneyBeans
94.17,64.19,88.37,6.42,30.66,83.2,149.5,Sandy Loam,Kharif,Papaya
86.28,48.63,116.13,6.02,17.1,72.9,240.02,Clay Loam,Kharif,Coffee
84.73,48.42,23.07,6.46,19.61,66.43,63.94,Loamy,Rabi,Maize
75.46,46.59,20.46,6.07,25.97,69.81,67.33,Loamy,Rabi,Maize
87.39,43.36,48.55,6.71,27.78,79.85,41.2,Loamy,Kharif,Muskmelon
31.49,63.64,32.22,6.22,31.81,70.38,77.25,Loamy,Rabi,Blackgram
44.15,31.16,32.26,7.39,24.9,70.94,229.46,Loamy,Kharif,Jute
48.68,41.05,120.3,5.94,29.79,81.05,177.66,Sandy,Kharif,Coconut
21.25,16.04,25.01,7.48,34.66,55.74,124.15,Red Soil,Kharif,Mango
89.52,77.25,266.67,6.13,26.81,88.77,162.77,Loamy,Kharif,Banana
30.49,102.7,222.98,7.05,17.75,61.74,68.18,Black Soil,Kharif,Grapes
52.45,29.17,25.81,7.43,32.18,88.53,176.87,Alluvial,Kharif,Jute
88.86,53.78,51.92,6.59,26.22,66.54,47.43,Sandy Loam,Zayad,Muskmelon
25.73,23.32,25.32,5.89,32,60.71,139.89,Red Soil,Kharif,Mango
38.5,18.95,20.72,6.25,19.87,76.3,113.76,Sandy Loam,Rabi,Orange
34.56,50.92,31.51,6.61,28.81,65.18,39.02,Loamy,Kharif,MothBeans
88.99,75.45,333.12,7.48,25.84,81.21,152.26,Red Soil,Kharif,Banana
25.37,23.49,31.56,7.18,33.77,68.46,89.82,Red Soil,Kharif,Mango
26.58,48.76,34.57,7.19,25.55,82.82,64.04,Sandy,Zayad,MungBean
71.55,46.11,23.13,6.74,23.06,57.08,80.92,Loamy,Kharif,Maize
21.07,138.98,216.27,5.54,20.75,61.47,110.87,Clay Loam,Rabi,Apple
27.35,28.62,19.65,6.98,26.82,53.84,74.59,Sandy,Kharif,Pomegranate
38.17,15.52,31.73,7.22,29.31,58.87,85.81,Sandy Loam,Kharif,Mango
22.49,67.11,35.13,6.31,26.72,78.27,114.13,Loamy,Kharif,PigeonPeas
21.13,20.24,33.72,6.71,27,47.84,93.01,Red Soil,Rabi,Pomegranate
36.46,54.3,21.28,6.82,25.4,62.34,118.8,Loamy,Kharif,PigeonPeas
23.92,16.5,27.48,7.37,28.31,44.55,59.7,Loamy,Rabi,Pomegranate
37.89,116.55,240.77,6.16,10.86,64.7,116.36,Sandy Loam,Rabi,Apple
32.34,27.72,26.51,6.72,19.76,42.06,65,Red Soil,Rabi,Pomegranate
29.54,63,33.33,6.78,23.77,62.9,109.37,Red Soil,Kharif,PigeonPeas
54.5,27.29,27.15,6.19,24.49,73.74,191.46,Clay,Kharif,Jute
32.92,103.86,214.25,6.85,15.53,60.22,117.01,Loamy,Rabi,Apple
93.98,47.47,59.74,6.09,26.35,67.14,42.07,Loamy,Zayad,Watermelon
59.41,35.34,101.66,6.71,30.12,79.39,220.81,Sandy,Kharif,Coconut
28.1,54.88,24.31,6.8,25.66,54.49,48.86,Sandy Loam,Kharif,MothBeans
30.02,62.71,50.94,7.06,22.24,69.06,76.42,Sandy Loam,Rabi,Chickpea
111.93,43.58,102.1,6.27,17.79,79.42,177.23,Clay Loam,Kharif,Coffee
26.43,21.25,15.06,7.23,17.55,41.13,76.02,Sandy,Kharif,Pomegranate
108.76,64.72,288.12,6.25,27.5,77.01,151.02,Red Soil,Kharif,Banana
97.01,79.57,93.7,6.59,22.79,79.3,150.13,Sandy Loam,Kharif,Papaya
107.47,47.43,46.03,7.15,30.74,66.42,78.7,Sandy,Kharif,Watermelon
82.81,55.36,29.58,6.53,19.51,70.23,82.14,Sandy Loam,Kharif,Maize
57.62,49.37,146.07,7.09,33.73,81.94,177.96,Sandy,Kharif,Coconut
20.56,58.13,24.16,6.99,20.04,71.13,92.19,Clay,Kharif,PigeonPeas
37.51,17.64,24.89,6.46,25.34,63.04,96.15,Loamy,Kharif,Mango
17.28,24.19,30.69,6.93,30.23,46.54,63.41,Red Soil,Rabi,Pomegranate
32.19,51.89,39.23,7.24,28.67,62.17,49.39,Loamy,Kharif,MothBeans
36.78,54.68,39.27,7.33,30.31,74.52,95.1,Loamy,Zayad,MungBean
